Fenix Ellis 9,3,0,1,4,4,4,1,1,4,0
Oriel Cook 9,3,4,2,2,3,2,4,1,3,3
Osha Green 9,4,4,3,2,3,1,3,0,1,3
Heath Steele 9,4,0,0,0,0,4,1,3,1,1
Yuri Mills 9,3,0,3,4,1,4,4,1,2,4
Jona Davis 9,3,1,2,3,1,1,1,2,3,3
Ator Davis 9,4,4,0,3,0,1,4,0,4,3
Jordan Washington 9,4,0,1,3,3,0,1,0,1,0
Farron Washington 9,0,1,0,2,2,1,3,3,1,0
Caden Andrews 9,0,0,2,1,4,0,1,2,0,4
Gaylen Russell 9,2,0,4,1,3,3,0,1,2,0
Jodey Agaki 9,2,2,4,3,0,1,2,3,0,3
Briana Chambers 9,4,3,0,0,1,0,1,3,1,1
Ismy Arima 9,4,0,0,3,1,1,4,4,2,3
Eli Booth 9,3,1,0,1,0,4,4,2,4,4
Leigh Kent 9,4,3,0,2,1,3,4,3,1,4
Jonah Malone 9,1,4,1,1,0,1,4,3,2,4
Valerian Fukui 9,4,0,2,1,4,0,0,0,2,2
Jin Komatsu 9,4,0,3,2,1,0,2,4,1,3
Dallan Jordan 9,3,3,2,0,0,3,1,0,2,3
Yera Romero 9,0,2,2,2,0,2,4,2,0,2
Kai Rogers 9,3,2,4,3,3,2,1,4,1,3
Cal Allen 9,4,2,2,4,1,4,3,1,3,4
Tyler Carrillo 9,0,3,0,3,0,4,1,1,2,4
Idris Kalashnik 9,0,2,0,1,2,1,4,1,2,4
Skye Duran 9,0,1,2,4,1,0,0,0,0,4
Hedly Walker 9,0,1,0,2,1,3,4,2,0,1
Shae Thomas 9,0,3,0,2,0,3,1,1,0,1
Pax Houghton 9,4,2,0,3,1,4,0,3,0,4
Lonnie Gordon 9,3,1,0,1,1,4,4,2,2,4
Remi Sharp 9,4,4,4,2,0,1,0,1,4,3
Jose Cain 9,2,4,4,3,0,0,2,2,0,0
Espen Nakahara 9,4,0,4,2,3,4,2,4,1,0
Aeran Lester 9,3,4,4,2,1,3,4,0,3,0
Evin Reid 9,3,3,0,2,2,4,4,0,3,3
Gallan Reid 9,1,4,4,0,3,2,1,4,2,3
Xavier Blake 9,4,0,0,3,0,2,0,4,4,3
Alia Swanson 9,4,1,2,0,3,0,0,2,3,3
Zyra Lee 9,3,0,3,3,4,2,3,3,3,3
Malak Kovalenko 9,0,0,3,1,2,1,4,2,2,3
Roan Rowen 9,0,1,2,2,0,2,2,3,3,2
Tristan Fukui 9,0,3,4,2,3,2,0,3,2,1
Flann Hollow 9,0,0,2,2,2,3,3,0,1,4
Lane Thomas 9,4,4,4,3,2,3,4,4,1,0
Nicol Wells 9,4,1,3,2,4,1,4,3,1,1
Ballard Case 9,1,3,4,2,1,3,1,0,0,3
Hali Okuma 9,4,2,4,0,1,4,2,3,4,3
Eugenie Russell 9,2,3,2,2,3,0,0,4,3,3
Karin Alexandrov 9,2,1,3,4,1,0,0,3,1,1
Jardan 9,4,1,2,0,0,4,3,3,0,2
Taelor 9,4,3,2,3,0,4,4,3,0,3
Aedan 9,2,2,3,0,4,3,2,3,3,0
Saria 9,0,0,3,0,1,2,4,1,3,1
Zaera 9,4,3,3,4,2,4,0,1,3,1
Mael 9,1,2,1,1,3,3,4,4,0,4
Keana 9,1,4,2,3,0,3,0,2,0,1
Tarai 9,3,3,3,1,1,0,0,0,4,0
Anix 9,1,4,0,3,0,0,0,3,1,3
Nayel 9,4,4,2,0,2,4,4,1,1,2
